15,117,86,21,27,203
15,98,99,21,28,197
15,84,103,21,28,187
15,79,105,21,29,184
15,73,101,21,29,174
15,80,106,22,29,186
15,71,111,22,29,182
15,56,126,22,30,182
16,55,123,22,30,178
16,46,121,22,30,167
16,45,124,23,30,169
16,40,125,23,30,165
16,25,122,22,32,147
16,24,113,23,32,137
16,17,111,23,32,128
16,17,106,23,32,123
16,9,105,23,32,114
16,9,102,23,32,111
17,8,97,23,32,105
17,6,88,23,32,94
17,8,89,23,33,97
17,6,87,23,33,93
17,5,83,23,33,88
17,6,80,23,33,86
17,6,79,23,33,85
17,6,71,23,33,77
17,8,64,24,33,72
17,8,65,24,33,73
18,8,59,24,33,67
18,8,51,24,33,59
18,8,50,24,33,58
18,14,46,25,33,60
18,15,41,25,33,56
18,11,40,25,33,51
18,14,40,25,32,54
18,18,40,25,32,58
18,18,38,25,32,56
18,17,37,25,32,54
19,16,34,25,32,50
19,17,35,26,32,52
19,23,40,26,32,63
19,21,36,26,32,57
19,16,39,26,32,55
19,18,37,26,32,55
19,20,35,26,32,55
19,22,33,26,32,55
19,20,34,26,33,54
19,20,36,26,34,56
20,25,34,26,34,59
20,29,33,26,34,62
20,34,35,26,34,69
20,35,35,26,34,70
20,36,31,27,34,67
20,37,34,27,34,71
20,43,36,27,34,79
20,50,34,27,34,84
20,46,40,27,34,86
20,46,52,28,34,98
21,47,60,28,35,107
21,59,60,28,36,119
21,48,63,28,36,111
21,40,71,29,36,111
21,29,73,29,37,102
21,31,67,29,36,98
21,27,73,29,36,100
21,29,75,30,36,104
21,29,72,30,36,101
21,26,79,30,37,105
22,30,74,30,37,104
22,26,75,30,37,101
22,26,74,31,37,100
22,27,71,31,37,98
22,21,81,31,37,102
22,17,81,31,38,98
22,16,76,31,38,92
22,14,70,31,38,84
22,18,65,32,38,83
22,18,63,32,38,81
23,14,58,32,38,72
23,12,61,32,39,73
23,13,61,33,39,74
23,13,61,33,39,74
23,14,63,33,39,77
23,15,60,33,40,75
23,20,58,34,40,78
23,20,58,34,41,78
23,18,54,34,41,72
23,18,53,34,41,71
24,18,54,34,41,72
24,18,56,35,41,74
24,17,59,35,41,76
24,18,61,35,41,79
24,18,59,35,41,77
24,13,55,34,41,68
24,7,62,34,42,69
24,5,57,34,42,62
24,4,55,34,42,59
24,2,53,33,42,55
25,4,46,34,41,50
25,11,40,34,41,51
25,12,49,33,42,61
25,12,51,33,42,63
25,11,52,33,42,63
25,10,48,33,42,58
25,10,43,33,43,53
25,10,42,33,43,52
25,12,41,34,43,53
25,17,43,34,42,60
26,16,42,34,42,58
26,15,42,34,42,57
26,17,39,34,42,56
26,21,40,35,42,61
26,18,35,35,42,53
26,20,39,35,42,59
26,19,40,35,42,59
26,19,40,35,42,59
26,20,37,35,42,57
26,23,37,36,42,60
27,26,36,36,42,62
27,28,35,36,42,63
27,28,37,36,42,65
27,30,37,37,42,67
27,40,34,37,42,74
27,46,33,37,42,79
27,48,33,38,43,81
27,54,31,38,43,85
27,55,33,38,44,88
27,45,35,38,45,80
28,39,42,38,46,81
28,45,41,39,46,86
28,54,47,39,46,101
28,52,50,39,47,102
28,37,51,39,47,88
28,35,54,40,48,89
28,35,59,40,48,94
28,36,57,40,48,93
28,30,57,40,48,87
28,41,62,41,48,103
29,37,54,41,48,91
29,34,57,41,48,91
29,42,62,41,48,104
29,44,59,42,48,103
29,40,59,42,48,99
29,38,62,42,49,100
29,45,63,42,49,108
29,40,68,43,49,108
29,33,69,42,50,102
29,30,72,43,50,102
30,35,79,43,50,114
30,34,74,43,50,108
30,26,75,43,51,101
30,32,76,44,51,108
30,25,75,44,51,100
30,25,73,44,51,98
30,19,70,44,51,89
30,23,66,45,52,89
30,18,65,45,52,83
30,17,64,45,52,81
31,18,61,46,52,79
31,21,61,46,53,82
31,19,56,46,53,75
31,17,56,46,53,73
31,16,54,47,53,70
31,26,55,47,52,81
31,22,54,47,52,76
31,21,54,47,52,75
31,24,53,47,52,77
31,36,52,48,52,88
32,38,50,48,52,88
32,24,61,47,52,85
32,15,62,47,52,77
32,11,59,47,53,70
32,10,57,47,53,67
32,10,51,47,53,61
32,8,51,47,53,59
32,7,50,47,53,57
32,7,49,47,53,56
32,6,49,47,53,55
33,5,46,47,53,51
33,12,40,47,53,52
33,11,43,48,53,54
33,11,43,48,53,54
33,12,45,48,53,57
33,10,47,48,53,57
33,14,46,49,53,60
33,11,48,49,53,59
33,11,46,49,54,57
33,11,43,49,54,54
34,11,42,49,54,53
34,17,41,50,54,58
34,15,42,50,54,57
34,12,41,50,54,53
34,16,44,50,54,60
34,15,42,50,54,57
34,15,41,51,53,56
34,12,40,51,53,52
34,11,41,51,54,52
34,16,41,3,54,57
35,16,47,3,54,63
35,14,44,3,54,58
35,11,43,3,54,54
35,11,39,3,54,50
35,15,43,3,54,58
35,15,38,3,54,53
35,16,41,3,54,57
35,13,43,3,54,56
35,16,42,3,54,58
35,15,43,3,54,58
36,15,41,3,54,56
36,13,37,3,54,50
36,19,41,3,54,60
36,17,37,3,54,54
36,14,37,3,54,51
36,20,39,3,55,59
36,20,36,3,55,56
36,21,38,3,55,59
36,22,37,3,55,59
36,24,35,3,55,59
37,24,37,3,55,61
37,22,40,3,56,62
37,16,43,3,56,59
37,17,45,3,56,62
37,15,48,3,56,63
37,17,46,3,56,63
37,15,48,2,56,63
37,17,43,2,56,60
37,17,39,2,56,56
37,17,42,2,56,59
38,19,42,2,56,61
38,23,42,3,56,65
38,25,39,3,56,64
38,28,35,3,55,63
38,32,38,4,55,70
38,29,39,4,55,68
38,33,42,4,55,75
38,35,35,4,56,70
38,33,42,4,54,75
38,36,42,5,54,78
39,47,42,5,55,89
39,46,49,5,55,95
39,42,53,6,55,95
39,42,54,6,55,96
39,44,55,6,55,99
39,47,56,7,55,103
39,35,54,6,55,89
39,47,56,7,56,103
39,44,60,7,56,104
39,47,58,7,56,105
40,60,59,7,56,119
40,63,61,7,56,124
40,65,62,7,56,127
40,72,62,8,56,134
40,79,70,8,56,149
40,76,78,8,57,154
40,73,91,8,58,164
40,64,94,9,59,158
40,65,100,9,60,165
40,73,100,9,60,173
41,72,106,9,61,178
41,60,116,9,61,176
41,54,114,9,58,168
41,49,109,10,58,158
41,43,106,10,59,149
41,37,95,10,59,132
41,30,95,10,60,125
41,33,94,11,60,127
41,32,88,11,60,120
41,36,86,11,60,122
42,36,83,12,60,119
42,34,78,12,61,112
42,31,87,10,61,118
42,25,86,9,61,111
42,24,84,9,61,108
42,26,75,9,61,101
42,31,69,9,62,100
42,31,68,9,61,99
42,31,69,10,62,100
42,36,62,10,62,98
43,34,58,10,62,92
43,35,55,10,63,90
43,35,61,10,63,96
43,29,56,10,63,85
43,30,50,10,63,80
43,29,52,11,63,81
43,32,54,11,63,86
43,32,53,11,63,85
43,34,55,11,63,89
43,37,56,12,63,93
44,44,55,12,63,99
44,51,56,12,63,107
44,57,50,12,63,107
44,54,52,13,63,106
44,50,59,13,64,109
44,48,65,13,64,113
44,59,73,14,64,132
44,54,75,13,65,129
44,50,66,13,66,116
44,47,67,13,64,114
45,52,63,13,64,115
45,56,68,13,64,124
45,58,63,13,64,121
45,58,64,13,64,122
45,64,63,13,64,127
45,74,66,14,64,140
45,75,71,14,65,146
45,75,83,14,65,158
45,62,77,14,65,139
45,57,72,14,65,129
46,52,72,14,66,124
46,47,75,14,65,122
46,61,76,14,65,137
46,62,85,14,66,147
46,48,80,14,65,128
46,51,81,14,66,132
46,48,76,14,66,124
46,51,74,15,66,125
46,51,74,15,66,125
46,43,78,15,66,121
47,49,79,15,67,128
47,56,80,15,68,136
47,53,73,15,68,126
47,54,65,15,68,119
47,52,67,15,69,119
47,47,73,15,69,120
47,42,70,15,69,112
47,48,69,15,69,117
47,53,72,16,69,125
47,53,71,16,70,124
48,46,75,16,70,121
48,34,81,16,70,115
48,31,79,16,70,110
48,37,72,16,70,109
48,36,69,16,70,105
48,35,65,16,70,100
48,33,63,17,70,96
48,35,66,17,70,101
48,27,68,17,72,95
48,26,65,17,72,91
49,30,60,17,72,90
49,29,55,17,72,84
49,30,54,17,72,84
49,28,57,17,72,85
49,29,55,16,72,84
49,37,55,17,72,92
49,36,55,17,71,91
49,31,62,16,71,93
49,27,61,16,71,88
49,34,63,17,72,97
50,41,58,17,72,99
50,42,54,17,72,96
50,38,57,16,72,95
50,42,54,17,71,96
50,44,49,17,70,93
50,48,49,17,70,97
50,44,54,17,70,98
50,47,53,18,70,100
50,49,47,18,70,96
50,59,55,18,70,114
51,51,60,18,70,111
51,55,61,18,70,116
51,51,72,18,70,123
51,44,71,18,70,115
51,47,67,18,70,114
51,41,67,18,70,108
51,43,76,18,70,119
51,40,78,18,70,118
51,44,72,18,70,116
51,40,72,17,70,112
52,44,71,18,70,115
52,45,71,18,70,116
52,48,69,18,70,117
52,55,64,18,70,119
52,60,71,18,71,131
52,56,78,18,71,134
52,55,75,18,71,130
52,48,81,18,71,129
52,45,81,18,71,126
52,47,82,18,71,129
53,46,88,19,71,134
53,42,80,19,71,122
53,48,69,19,72,117
53,51,68,19,72,119
53,51,70,19,73,121
53,43,68,20,72,111
53,46,68,20,72,114
53,48,66,20,72,114
53,51,63,20,71,114
53,55,70,20,71,125
54,55,71,20,71,126
54,51,72,20,71,123
54,46,77,20,72,123
54,42,76,20,72,118
54,41,83,20,72,124
54,41,74,20,72,115
54,37,74,21,72,111
54,39,74,21,72,113
54,45,71,21,72,116
54,38,78,21,72,116
55,36,80,21,72,116
55,35,76,21,72,111
55,33,79,21,72,112
55,37,69,21,72,106
55,30,73,21,72,103
55,27,73,21,72,100
55,27,69,21,72,96
55,27,75,21,72,102
55,28,70,21,72,98
55,34,70,22,72,104
56,39,60,22,72,99
56,42,62,22,72,104
56,54,57,22,72,111
56,47,65,22,72,112
56,48,64,23,72,112
56,52,64,23,73,116
56,50,69,23,74,119
56,48,70,23,74,118
56,53,72,23,74,125
56,52,73,23,74,125
57,56,68,23,74,124
57,60,66,23,74,126
57,57,70,23,74,127
57,56,74,23,74,130
57,54,72,24,74,126
57,54,74,23,74,128
57,60,78,23,74,138
57,65,77,23,74,142
57,64,75,24,74,139
57,59,72,24,74,131
58,62,74,24,74,136
58,61,71,25,74,132
58,71,71,25,74,142
58,67,74,25,74,141
58,68,76,25,75,144
58,63,79,25,75,142
58,81,79,26,75,160
58,90,81,26,75,171
58,90,80,26,75,170
58,86,82,26,75,168
59,88,97,26,76,185
59,90,97,26,76,187
59,88,94,26,77,182
59,88,99,26,77,187
59,79,106,26,77,185
59,73,110,26,78,183
59,61,119,26,78,180
59,51,119,26,78,170
59,55,121,26,79,176
59,50,111,26,79,161
60,50,107,26,79,157
60,52,99,26,79,151
60,49,98,26,79,147
60,47,96,26,79,143
60,48,92,26,79,140
60,45,91,26,79,136
60,37,97,26,79,134
60,35,100,26,79,135
60,29,103,26,79,132
60,32,96,26,79,128
61,37,96,26,79,133
61,42,100,26,79,142
61,39,108,26,79,147
61,28,106,26,79,134
61,29,103,26,79,132
61,30,97,27,80,127
61,24,99,27,80,123
61,20,105,27,80,125
61,19,106,26,80,125
61,18,101,26,80,119
62,22,96,26,80,118
62,19,88,26,80,107
62,17,87,26,80,104
62,18,82,26,80,100
62,16,76,26,80,92
62,18,68,26,80,86
62,21,69,26,80,90
62,19,66,27,80,85
62,18,64,27,80,82
62,21,59,27,80,80
63,17,60,27,80,77
63,16,55,27,80,71
63,16,50,27,80,66
63,15,51,27,80,66
63,14,48,27,80,62
63,16,46,27,80,62
63,15,42,27,80,57
63,15,41,27,80,56
63,14,40,27,80,54
63,15,40,27,80,55
64,15,40,27,80,55
64,15,39,27,80,54
64,14,36,27,80,50
64,12,38,27,80,50
64,16,41,28,80,57
64,16,38,28,80,54
64,14,38,28,80,52
64,12,38,28,80,50
64,12,38,28,80,50
64,18,42,28,80,60
65,16,46,28,80,62
65,20,45,29,80,65
65,19,46,29,80,65
65,19,43,29,80,62
65,22,40,29,80,62
65,23,40,29,80,63
65,21,41,29,80,62
65,18,39,29,80,57
65,18,37,29,80,55
65,15,36,29,80,51
66,18,42,29,80,60
66,15,41,29,80,56
66,14,40,29,81,54
66,14,40,29,81,54
66,12,40,29,81,52
66,17,42,29,81,59
66,18,42,30,81,60
66,18,41,30,81,59
66,19,44,30,81,63
66,23,42,30,81,65
67,26,40,30,81,66
67,22,41,31,81,63
67,19,38,31,81,57
67,19,39,31,81,58
67,15,41,31,81,56
67,14,38,31,81,52
67,15,36,31,81,51
67,25,39,31,81,64
67,26,41,31,81,67
67,25,41,31,81,66
68,26,40,31,81,66
68,34,39,32,81,73
68,36,39,32,81,75
68,39,37,32,81,76
68,43,34,32,81,77
68,47,37,32,81,84
68,47,35,32,81,82
68,37,38,32,81,75
68,36,43,32,81,79
68,35,43,32,81,78
69,34,41,32,81,75
69,34,38,32,81,72
69,34,35,33,81,69
69,38,37,33,81,75
69,42,39,33,81,81
69,44,38,33,81,82
69,48,39,33,82,87
69,67,42,34,82,109
69,87,41,34,82,128
69,102,43,34,82,145
70,119,37,34,82,156
70,149,37,35,82,186
70,175,37,35,83,212
70,196,40,35,84,236
70,226,48,36,85,274
70,237,69,36,85,306
70,211,99,36,86,310
70,182,121,36,87,303
70,133,150,37,89,283
70,111,162,37,89,273
71,61,169,36,89,230
71,55,166,36,89,221
71,45,163,37,89,208
71,38,162,37,89,200
71,28,144,37,89,172
71,24,139,37,89,163
71,20,134,37,89,154
71,17,127,37,90,144
71,15,127,37,90,142
71,14,123,37,90,137
72,15,116,37,89,131
72,15,113,37,89,128
72,17,108,37,89,125
72,16,106,37,89,122
72,16,98,38,89,114
72,13,100,38,89,113
72,12,99,37,89,111
72,14,97,37,89,111
72,15,93,37,89,108
72,17,89,37,89,106
73,18,86,37,89,104
73,18,84,37,89,102
73,18,84,37,89,102
73,18,84,37,89,102
73,18,79,37,89,97
73,17,76,37,89,93
73,16,77,37,89,93
73,16,75,37,89,91
73,14,73,37,89,87
73,16,72,37,89,88
74,16,69,37,89,85
74,17,63,37,89,80
74,20,60,38,89,80
74,21,56,38,89,77
74,14,52,38,89,66
74,10,47,38,90,57
74,6,48,38,90,54
74,8,46,38,90,54
74,5,46,38,90,51
74,5,45,38,90,50
75,9,50,38,90,59
75,9,48,38,90,57
75,9,48,38,90,57
75,9,47,38,90,56
75,8,49,38,90,57
75,8,49,38,90,57
75,7,48,38,90,55
75,7,47,38,90,54
75,5,47,37,90,52
75,5,45,37,89,50
76,10,45,37,89,55
76,10,46,37,89,56
76,10,44,37,89,54
76,12,44,37,89,56
76,16,43,37,89,59
76,15,40,37,89,55
76,19,40,37,89,59
76,21,37,37,89,58
76,23,37,37,89,60
76,27,33,37,89,60
77,28,33,37,89,61
77,32,30,37,89,62
77,42,28,37,89,70
77,46,25,38,89,71
77,49,21,38,89,70
77,58,17,38,89,75
77,65,21,38,89,86
77,83,21,38,89,104
77,95,19,38,89,114
77,107,19,38,89,126
78,130,19,39,89,149
78,145,19,39,89,164
78,156,18,39,89,174
78,164,18,39,89,182
78,180,18,40,89,198
78,196,17,40,89,213
78,206,13,40,88,219
78,210,13,40,88,223
78,220,13,41,88,233
78,230,12,41,88,242
79,248,12,41,88,260
79,272,12,42,88,284
79,293,11,42,88,304
79,304,11,42,88,315
79,320,12,43,88,332
79,353,16,43,89,369
79,376,16,43,89,392
79,397,15,44,89,412
79,405,23,44,89,428
79,395,45,44,90,440
80,353,68,44,92,421
80,309,101,45,94,410
80,250,127,45,95,377
80,228,157,45,97,385
80,172,172,45,97,344
80,113,179,45,97,292
80,78,170,45,97,248
80,70,160,46,97,230
80,50,151,46,97,201
80,43,147,46,97,190
81,43,133,46,97,176
81,34,124,46,97,158
81,27,125,46,97,152
81,31,123,46,97,154
81,23,126,46,97,149
81,23,121,46,97,144
81,25,117,47,97,142
81,13,121,47,97,134
81,14,115,47,97,129
81,11,111,47,97,122
82,10,114,47,97,124
82,12,113,47,97,125
82,10,107,47,97,117
82,10,107,47,97,117
82,12,108,47,97,120
82,11,102,47,97,113
82,9,99,47,97,108
82,9,99,47,97,108
82,9,91,47,97,100
82,8,88,47,98,96
83,8,85,47,98,93
83,10,78,47,98,88
83,9,77,47,98,86
83,8,73,47,98,81
83,10,68,48,98,78
83,10,68,48,98,78
83,11,65,48,98,76
83,11,63,48,98,74
83,11,58,48,98,69
83,8,58,47,98,66
84,8,57,47,98,65
84,8,56,47,98,64
84,7,51,43,98,58
84,9,51,43,98,60
84,9,49,44,98,58
84,8,51,44,98,59
84,10,51,44,98,61
84,10,48,45,98,58
84,9,45,45,98,54
84,12,43,45,98,55
85,10,41,45,98,51
85,12,40,45,98,52
85,16,35,46,98,51
85,20,37,46,98,57
85,22,35,47,98,57
85,17,42,47,99,59
85,19,38,47,99,57
85,20,36,47,99,56
85,16,35,47,99,51
85,18,34,47,99,52
86,20,35,47,99,55
86,26,35,47,99,61
86,33,34,47,99,67
86,32,30,48,99,62
86,32,29,48,99,61
86,34,26,48,99,60
86,42,26,48,99,68
86,52,26,49,99,78
86,59,30,49,99,89
86,71,32,49,99,103
87,88,29,49,99,117
87,96,32,49,99,128
87,117,40,50,99,157
87,135,41,50,99,176
87,153,42,50,99,195
87,189,45,50,100,234
87,205,60,51,101,265
87,226,74,51,101,300
87,238,107,51,101,345
87,212,125,52,101,337
88,199,143,52,101,342
88,155,193,52,102,348
88,117,203,52,103,320
88,77,205,52,103,282
88,67,194,52,102,261
88,55,189,52,102,244
88,41,184,52,102,225
88,33,160,52,102,193
88,22,160,52,102,182
88,19,150,53,102,169
89,21,144,53,102,165
89,20,140,53,103,160
89,20,137,53,103,157
89,20,130,53,103,150
89,22,125,54,103,147
89,23,120,54,103,143
89,22,119,54,103,141
89,20,120,54,103,140
89,18,119,54,103,137
89,20,119,55,103,139
90,15,119,55,103,134
90,15,118,55,103,133
90,19,112,55,103,131
90,19,104,53,103,123
90,18,95,53,103,113
90,20,89,53,101,109
90,18,89,53,102,107
90,18,85,54,102,103
90,16,82,54,102,98
90,14,81,52,102,95
91,14,78,52,102,92
91,17,72,53,101,89
91,18,71,53,101,89
91,16,71,53,101,87
91,23,69,54,101,92
91,23,68,54,101,91
91,21,69,54,101,90
91,24,61,54,101,85
91,25,60,54,101,85
91,22,56,54,101,78
92,21,59,54,101,80
92,22,56,54,101,78
92,27,57,54,101,84
92,28,59,54,101,87
92,30,60,54,101,90
92,31,58,55,101,89
92,30,60,55,101,90
92,30,64,55,102,94
92,32,60,55,102,92
92,26,62,55,102,88
93,21,65,55,102,86
93,24,63,56,102,87
93,22,64,56,102,86
93,22,62,56,102,84
93,21,63,56,102,84
93,23,64,56,102,87
93,27,63,57,102,90
93,25,64,57,102,89
93,29,65,57,102,94
93,35,62,58,102,97
94,29,65,58,103,94
94,31,60,58,103,91
94,32,55,58,103,87
94,38,51,59,103,89
94,37,49,59,103,86
94,39,46,59,104,85
94,46,50,60,103,96
94,50,49,60,103,99
94,54,49,60,104,103
94,59,49,61,104,108
95,69,47,61,104,116
95,81,53,61,105,134
95,83,55,61,105,138
95,87,55,61,105,142
95,99,57,61,105,156
95,114,65,61,105,179
95,119,67,61,105,186
95,124,72,61,105,196
95,133,82,62,105,215
95,139,86,62,105,225
96,145,96,62,105,241
96,136,106,62,105,242
96,137,121,63,105,258
96,139,122,63,105,261
96,123,135,63,106,258
96,116,139,63,106,255
96,103,156,63,107,259
96,89,153,63,107,242
96,75,157,63,108,232
96,69,157,63,108,226
97,63,151,63,108,214
97,53,151,63,108,204
97,47,154,64,108,201
97,40,147,64,108,187
97,42,147,64,108,189
97,42,146,64,108,188
97,34,140,64,108,174
97,36,143,64,108,179
97,32,138,64,108,170
97,32,133,63,108,165
98,24,135,63,108,159
98,22,125,64,108,147
98,22,121,64,108,143
98,21,121,64,108,142
98,20,117,64,109,137
98,19,107,62,109,126
98,18,102,62,109,120
98,17,100,62,109,117
98,17,94,62,109,111
98,19,91,58,109,110
99,21,88,58,109,109
99,21,90,58,109,111
99,20,91,58,110,111
99,16,84,58,110,100
99,16,80,58,110,96
99,14,79,58,111,93
99,14,79,58,111,93
99,14,77,58,111,91
99,12,76,58,111,88
99,11,73,58,111,84
100,11,72,58,111,83
100,10,71,58,111,81
100,12,71,59,111,83
100,13,70,59,111,83
100,16,67,59,111,83
100,15,67,60,111,82
100,19,64,60,110,83
100,18,62,60,110,80
100,20,61,60,110,81
100,22,60,60,110,82
101,26,61,60,110,87
101,30,57,60,110,87
101,29,51,60,110,80
101,28,47,60,110,75
101,34,43,60,110,77
101,40,42,61,110,82
101,39,38,61,110,77
101,41,42,61,110,83
101,37,52,61,110,89
101,34,51,62,110,85
102,23,54,62,110,77
102,15,56,62,110,71
102,13,51,61,110,64
102,12,48,61,111,60
102,10,45,60,111,55
102,8,46,60,111,54
102,12,46,60,112,58
102,10,52,58,112,62
102,8,52,58,112,60
102,7,49,58,112,56
103,9,48,58,112,57
103,6,50,58,112,56
103,6,47,58,112,53
103,8,45,58,112,53
103,9,47,59,112,56
103,6,48,59,112,54
103,6,48,59,112,54
103,6,47,59,112,53
103,6,47,59,112,53
103,7,45,60,112,52
104,7,45,60,112,52
104,12,47,60,112,59
104,11,46,60,112,57
104,11,44,60,112,55
104,11,43,60,112,54
104,11,39,60,112,50
104,19,41,60,112,60
104,19,38,60,112,57
104,24,34,61,112,58
104,24,31,61,112,55
105,25,32,61,112,57
105,27,31,61,112,58
105,27,31,61,112,58
105,25,30,61,112,55
105,29,29,61,112,58
105,30,25,61,112,55
105,27,25,61,112,52
105,29,24,61,112,53
105,28,24,61,112,52
105,39,25,62,112,64
106,40,23,62,113,63
106,42,29,62,114,71
106,41,29,62,114,70
106,55,31,63,114,86
106,63,32,63,114,95
106,66,33,63,114,99
106,71,35,63,114,106
106,94,33,64,114,127
106,113,37,64,114,150
106,126,39,64,114,165
107,132,40,64,114,172
107,152,45,65,114,197
107,148,53,65,115,201
107,129,55,65,115,184
107,135,64,65,116,199
107,127,78,65,117,205
107,122,84,65,118,206
107,104,89,65,119,193
107,91,93,65,118,184
107,71,109,65,118,180
108,52,110,66,118,162
108,36,120,66,118,156
108,29,114,66,118,143
108,32,114,66,119,146
108,17,114,66,119,131
108,15,106,66,119,121
108,11,103,66,119,114
108,11,95,66,119,106
108,11,91,66,119,102
108,13,87,66,119,100
109,12,92,66,119,104
109,14,90,66,119,104
109,14,90,66,119,104
109,14,84,66,119,98
109,14,85,66,119,99
109,13,83,66,119,96
109,12,78,66,119,90
109,12,77,66,119,89
109,11,75,66,119,86
109,11,73,65,120,84
110,10,72,65,120,82
110,10,69,65,120,79
110,9,66,65,120,75
110,8,59,64,120,67
110,8,57,64,120,65
110,11,52,62,120,63
110,11,49,62,120,60
110,11,49,62,120,60
110,11,47,62,120,58
110,15,47,62,120,62
111,15,46,62,120,61
111,17,44,63,120,61
111,17,41,63,120,58
111,17,39,63,121,56
111,17,39,63,121,56
111,14,39,63,121,53
111,14,42,63,121,56
111,14,41,63,121,55
111,14,38,63,121,52
111,16,42,63,121,58
112,16,41,63,121,57
112,16,42,63,121,58
112,15,40,63,121,55
112,16,42,63,121,58
112,19,42,64,122,61
112,18,42,64,122,60
112,20,43,64,122,63
112,20,43,64,122,63
112,20,44,64,122,64
112,17,47,64,122,64
113,19,48,64,122,67
113,21,44,65,122,65
113,21,40,65,122,61
113,20,37,65,122,57
113,22,37,65,122,59
113,23,35,65,122,58
113,22,35,65,122,57
113,18,36,66,122,54
113,20,41,64,122,61
113,18,37,64,122,55
114,26,36,65,122,62
114,26,36,65,122,62
114,24,36,65,122,60
114,31,36,66,122,67
114,32,35,66,122,67
114,33,39,66,122,72
114,44,39,66,122,83
114,43,44,66,122,87
114,39,43,66,122,82
114,38,44,66,122,82
115,38,43,66,122,81
115,40,40,66,122,80
115,39,39,66,122,78
115,39,38,66,122,77
115,44,38,67,122,82
115,44,37,67,122,81
115,46,36,67,122,82
115,54,37,67,122,91
115,51,38,67,122,89
115,51,38,67,122,89
116,52,37,67,122,89
116,74,36,68,122,110
116,79,35,68,122,114
116,78,37,68,121,115
116,76,43,68,122,119
116,69,43,69,122,112
